Facility_INSPIRE_ID_cluster,Facility_INSPIRE_ID
UK.CAED/EW_EA-16898.FACILITY,GB.EEA/EW_EA-2459.FACILITY
UK.CAED/EW_EA-16933.FACILITY,GB.EEA/EW_EA-17148.FACILITY
UK.CAED/EW_EA-17179.FACILITY,GB.EEA/EW_EA-5205.FACILITY
UK.CAED/EW_EA-18305.FACILITY,UK.CAED/EW_EA-5841.FACILITY
UK.CAED/EW_EA-20137.FACILITY,GB.EEA/EW_EA-5546.FACILITY
UK.CAED/EW_EA-2171.FACILITY,GB.EEA/EW_EA-2171.FACILITY
UK.CAED/EW_EA-2732.FACILITY,UK.SEPA/200000213.Facility
UK.CAED/EW_EA-2739.FACILITY,UK.SEPA/200000213.Facility
UK.CAED/EW_EA-2972.FACILITY,UK.CAED/EW_EA-3551.FACILITY
UK.CAED/EW_EA-4085.FACILITY,UK.CAED/EW_EA-16818.FACILITY
UK.CAED/EW_EA-5123.FACILITY,GB.EEA/EW_EA-5123.FACILITY
UK.CAED/EW_EA-5181.FACILITY,GB.EEA/EW_EA-5181.FACILITY
UK.CAED/EW_EA-5325.FACILITY,GB.EEA/EW_EA-5325.FACILITY
UK.CAED/EW_EA-5354.FACILITY,GB.EEA/EW_EA-5354.FACILITY
UK.CAED/EW_EA-5551.FACILITY,GB.EEA/EW_EA-5551.FACILITY
UK.CAED/EW_EA-5992.FACILITY,GB.EEA/EW_EA-5992.FACILITY
UK.CAED/EW_EA-6065.FACILITY,GB.EEA/EW_EA-6065.FACILITY
UK.CAED/EW_EA-6072.FACILITY,GB.EEA/EW_EA-6072.FACILITY
UK.CAED/EW_EA-6224.FACILITY,UK.CAED/EW_EA-6684.FACILITY
UK.CAED/EW_EA-6513.FACILITY,GB.EEA/EW_EA-6513.FACILITY
UK.CAED/EW_EA-6542.FACILITY,GB.EEA/EW_EA-6542.FACILITY
UK.CAED/EW_EA-6706.FACILITY,GB.EEA/EW_EA-6706.FACILITY
UK.CAED/EW_EA-6968.FACILITY,GB.EEA/EW_EA-6968.FACILITY
UK.CAED/EW_EA-7174.FACILITY,GB.EEA/EW_EA-7174.FACILITY
UK.CAED/NRW170041.FACILITY,GB.EEA/EW_EA-51.FACILITY
UK.CAED/NRW170058.FACILITY,GB.EEA/EW_EA-13706.FACILITY
UK.CAED/NRW170191.FACILITY,UK.CAED/NRW170405.FACILITY
UK.CAED/NRW170323.FACILITY,GB.EEA/GB-WALES_RP3137VN.FACILITY
UK.CAED/P0146_06A.FACILITY,GB.EEA/P0146/06A.FACILITY
UK.CAED/P0152_06A.FACILITY,GB.EEA/P0152/06A.FACILITY
UK.CAED/P0356_10A.FACILITY,GB.EEA/P0356/10A.FACILITY
UK.LAED/E120_284.FACILITY,UK.LAED/E201_289.FACILITY
UK.LAED/E128_411.FACILITY,GB.EEA/E128_242.FACILITY
UK.LAED/E142_277.FACILITY,GB.EEA/E198_168.FACILITY
UK.LAED/E198_169.FACILITY,GB.EEA/E198_168.FACILITY
UK.LAED/E201_288.FACILITY,UK.LAED/E201_289.FACILITY
UK.LAED/E206_94.FACILITY,GB.EEA/GB-E206_94.FACILITY
UK.LAED/E20_151.FACILITY,GB.EEA/E20_151.FACILITY
UK.LAED/E307_295.FACILITY,GB.EEA/E307_295.FACILITY
UK.LAED/E330_441.FACILITY,GB.EEA/E362_221.FACILITY
UK.LAED/E362_221.FACILITY,GB.EEA/E362_221.FACILITY
UK.LAED/E362_223.FACILITY,GB.EEA/E362_221.FACILITY
UK.LAED/E372_51.FACILITY,GB.EEA/E327_51.FACILITY
UK.SEPA/200000077.Facility,GB.EEA/Scotland-77.FACILITY
UK.SEPA/200000087.Facility,GB.EEA/Scotland-87.FACILITY
UK.SEPA/200000101.Facility,GB.EEA/Scotland-101.FACILITY
UK.SEPA/200000659.Facility,GB.EEA/Scotland-657.FACILITY
UK.SEPA/200000666.Facility,GB.EEA/Scotland-1398.FACILITY
UK.SEPA/200000828.Facility,GB.EEA/Scotland-828.FACILITY
UK.SEPA/200000982.Facility,GB.EEA/Scotland-982.FACILITY
UK.SEPA/200001067.Facility,GB.EEA/Scotland-1073.FACILITY
UK.SEPA/200001135.Facility,GB.EEA/Scotland-1135.FACILITY
UK.SEPA/200001187.Facility,GB.EEA/Scotland-1187.FACILITY
UK.SEPA/200001857.Facility,GB.EEA/Scotland-2484.FACILITY
UK.SEPA/200002321.Facility,GB.EEA/Scotland-2041.FACILITY
UK.SEPA/200002323.Facility,GB.EEA/Scotland-2323.FACILITY
UK.SEPA/200002395.Facility,UK.SEPA/200002400.Facility
UK.SEPA/200002413.Facility,GB.EEA/Scotland-1129.FACILITY
UK.SEPA/200002418.Facility,GB.EEA/Scotland-2418.FACILITY
UK.SEPA/200002464.Facility,GB.EEA/Scotland-1097.FACILITY
UK.SEPA/200002477.Facility,GB.EEA/Scotland-2041.FACILITY
UK.SEPA/200002484.Facility,GB.EEA/Scotland-2484.FACILITY
UK.SEPA/200002566.Facility,GB.EEA/Scotland-2566.FACILITY
UK.SEPA/200002582.Facility,GB.EEA/Scotland-1372.FACILITY
UK.SEPA/200002583.Facility,GB.EEA/Scotland-975.FACILITY
UK.SEPA/200002584.Facility,GB.EEA/Scotland-975.FACILITY
UK.SEPA/200002601.Facility,GB.EEA/Scotland-1125.FACILITY
UK.SEPA/200002633.Facility,UK.SEPA/200000992.Facility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003086.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003642.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003238.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003251.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003293.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003291.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003294.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003291.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000008572.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000007407.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000013053.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002777.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000022156.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000009667.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000022643.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100175909.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000009612.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100193206.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000012226.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100202929.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000053809.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100215001.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000012226.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100243602.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100030624.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100303446.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100242934.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100304897.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100178732.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100305486.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001917.ProductionFacility
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100335579.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003291.ProductionFacility
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37022404.NRZ.FACILITY,SK.EEA/37022404.FACILITY
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37072404a.NRZ.FACILITY,SK.EEA/47028609a.FACILITY
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37173301.NRZ.FACILITY,SK.EEA/37173301.FACILITY
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37177402.NRZ.FACILITY,SK.EEA/37177402.FACILITY
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37486203.NRZ.FACILITY,SK.EEA/37486203.FACILITY
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK77034509a.NRZ.FACILITY,SK.EEA/77034509.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000640.FACILITY,BE.EEA/vl01853961002424.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001426.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000442.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001728.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001065.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000002016.FACILITY,BE.EEA/vl00471355000195.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000002140.FACILITY,BE.EEA/vl00175348000140.FACILITY
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/16018080,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/16015666
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45024915,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45047605
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45025940,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45026028
https://registry.gdi-de.org/id/de.be.pf.lisa/172656,https://registry.gdi-de.org/id/de.be.pf.lisa/132279
https://registry.gdi-de.org/id/de.be.pf.lisa/234566,https://registry.gdi-de.org/id/de.be.pf.lisa/132279
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1115100000001,DE.EEA/06-08-1115100000001.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1115100000033,DE.EEA/06-08-1115100000033.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1155100000016,DE.EEA/06-08-1155100000016.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1165100000049,DE.EEA/DE-06-08-1165100000049.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1165100000094,DE.EEA/06-08-1165100000094.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1175100000062,DE.EEA/06-08-1175100000062.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1185100000005,DE.EEA/06-08-1185100000005.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1185100000007,DE.EEA/06-08-1185100000007.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1185100000021,DE.EEA/06-08-1185100000021.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1215100000017,DE.EEA/06-08-1215100000017.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1255100000044,DE.EEA/06-08-1255100000044.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1275100000014,DE.EEA/06-08-1275100000014.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-1355100000057,DE.EEA/06-08-1355100000057.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2165100000007,DE.EEA/06-08-2165100000007.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2165100000012,DE.EEA/06-08-2165100000012.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2215100000002,DE.EEA/06-08-2215100000002.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2265100000005,DE.EEA/06-08-2265100000005.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2265100000006,DE.EEA/06-08-2265100000006.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2265100000007,DE.EEA/06-08-2265100000007.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2265100000008,DE.EEA/06-08-2265100000008.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-2315100000061,DE.EEA/06-08-2315100000061.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-3155100000004,DE.EEA/DE-06-08-3155100000004.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-3175100000001,DE.EEA/DE-06-08-3175100000001.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-3265100000016,DE.EEA/DE-06-08-3265100000016.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-3365100000001,DE.EEA/DE-06-08-3365100000001.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-4155100000050,DE.EEA/06-08-4155100000050.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-4155100000052,DE.EEA/06-08-4155100000052.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-4165100000066,DE.EEA/06-08-4165100000066.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-4175100000023,DE.EEA/06-08-4175100000023.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-4175100000024,DE.EEA/06-08-4175100000024.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-4365100000025,DE.EEA/06-08-4365100000025.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-905100000556,DE.EEA/DE-06-08-905100000556.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-915100000556,DE.EEA/06-08-915100000556.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/KomKlaeranl-915100000568,DE.EEA/06-08-915100000568.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-3854809-00000000,DE.EEA/06-08-3854809.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4165100000064-00000000,DE.EEA/06-08-4165100000064.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4654145-00000000,DE.EEA/06-08-4654145.FACILITY
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-50902148-00000000,https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4004094-00000000
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-8685436-00000000,https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-8996083-00000000
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00009,DE.EEA/06-09-100-0001-0003.FACILITY
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00033,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00035
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00552,DE.EEA/06-09-373-0007-0003.FACILITY
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00706,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00705
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2000061/0/0,DE.EEA/06-04-11/2000061/0/0.FACILITY
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2000062/0/0,DE.EEA/06-04-11/2000062/0/0.FACILITY
https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50000213,DE.EEA/03-01-01010062790.FACILITY
https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50003355,DE.EEA/06-85300230632.FACILITY
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000004,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000004
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000036,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000036
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000094,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000094
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000102,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000102
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000105,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000105
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000115,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000115
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000417,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000417
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000794,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20000794
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20004397,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/20004397
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000030,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000030
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000035
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000036,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000036
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000112
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000145,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000145
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000146,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000146
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000155,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000155
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000163,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000163
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000239,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000239
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000934,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000934
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000936,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000936
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000963,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30000963
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30001045,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30001045
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30001052,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30001052
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30001092,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30001092
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30001503,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30001503
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30004393,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30004393
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30004395,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30004395
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30006396,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/30006396
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50000088,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50000088
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50000118,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50000118
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50000214,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50000214
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50000368,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50000368
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50001622,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50001622
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50001960,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50001960
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002043,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50002043
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002056,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50002056
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002119,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50002119
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002124,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50002124
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002126,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50002126
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002167,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50002167
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50006414,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/50006414
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000055,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000055
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000072,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000072
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000074,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000074
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000198,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000198
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000250,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000250
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000291,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000291
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000320,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60000320
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60001955,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60001955
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60002126,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002126
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60002164,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002164
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60002227,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002227
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60002258,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002258
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60002264,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002264
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60003808,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60003808
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60004333,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60004333
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60006384,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60006384
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/680034603,DE.EEA/06-00007060433.FACILITY
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000011,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80000011
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000013,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80000013
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000252,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80000252
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000281,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80000281
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000333,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80000333
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80001988,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80001988
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80003079,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80003079
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80003275,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80003275
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80004400,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80004400
